Repeat ID,Extension ID,Length Of Exact Repeat,Length Of Approx Repeat
2,82,1204,97
2,82,1204,98
2,84,1204,99
2,85,1204,100
2,86,1204,101
2,87,1204,102
2,88,1204,103
2,89,1204,104
2,90,1204,105
2,91,1204,107
2,92,1204,108
2,93,1204,109
2,94,1204,110
2,95,1204,113
2,96,1204,115
2,97,1204,116
2,98,1204,117
2,99,1204,118
2,100,1204,119
3,-100,1204,139
3,-99,1204,137
3,-98,1204,135
3,-97,1204,133
3,-96,1204,132
3,-95,1204,131
3,-94,1204,130
3,-93,1204,129
3,-92,1204,128
3,-91,1204,127
3,-90,1204,126
3,-89,1204,125
3,-88,1204,123
3,-87,1204,122
3,-86,1204,120
3,-85,1204,118
3,-84,1204,114
3,-82,1204,113
3,-82,1204,112
3,-81,1204,110
3,-80,1204,108
3,-79,1204,107
3,-78,1204,105
3,-77,1204,104
3,-76,1204,103
3,-75,1204,101
3,-74,1204,99
3,-73,1204,97
3,-72,1204,96
3,-71,1204,95
3,-70,1204,93
3,-69,1204,92
3,-68,1204,91
3,-67,1204,90
3,-66,1204,89
3,-65,1204,86
3,-64,1204,85
3,-63,1204,82
3,-62,1204,82
3,-61,1204,79
3,-60,1204,78
3,-59,1204,77
3,-58,1204,75
3,-57,1204,74
3,-56,1204,73
3,-55,1204,72
3,-54,1204,70
3,-52,1204,69
3,-52,1204,66
3,-51,1204,65
3,-50,1204,64
3,-49,1204,63
3,-48,1204,61
3,-47,1204,60
3,-46,1204,59
3,-45,1204,58
3,-44,1204,57
3,-43,1204,56
3,-42,1204,55
3,-41,1204,52
3,-40,1204,52
3,-39,1204,50
3,-38,1204,48
3,-37,1204,47
3,-36,1204,46
3,-35,1204,45
3,-34,1204,44
3,-33,1204,42
3,-32,1204,41
3,-31,1204,40
3,-30,1204,39
3,-29,1204,38
3,-28,1204,37
3,-27,1204,36
3,-26,1204,35
3,-25,1204,33
3,-24,1204,32
3,-23,1204,30
3,-22,1204,29
3,-21,1204,28
3,-20,1204,27
3,-19,1204,26
3,-18,1204,25
3,-17,1204,24
3,-16,1204,22
3,-15,1204,21
3,-14,1204,20
3,-13,1204,19
3,-12,1204,18
3,-11,1204,17
3,-10,1204,14
3,-9,1204,13
3,-8,1204,11
3,-7,1204,10
3,-6,1204,8
3,-5,1204,7
3,-4,1204,6
3,-3,1204,4
3,-2,1204,3
3,-1,1204,2
3,0,1204,0
3,1,1204,1
3,2,1204,2
3,3,1204,3
3,4,1204,4
3,5,1204,5
3,6,1204,6
3,7,1204,7
3,8,1204,9
3,9,1204,10
3,10,1204,11
3,11,1204,13
3,12,1204,14
3,13,1204,15
3,14,1204,16
3,15,1204,17
3,16,1204,18
3,17,1204,19
3,18,1204,20
3,19,1204,21
3,20,1204,22
3,21,1204,23
3,22,1204,24
3,23,1204,25
3,24,1204,27
3,25,1204,29
3,26,1204,30
3,27,1204,31
3,28,1204,32
3,29,1204,33
3,30,1204,34
3,31,1204,36
3,32,1204,39
3,33,1204,41
3,34,1204,42
3,35,1204,44
3,36,1204,45
3,37,1204,46
3,38,1204,48
3,39,1204,49
3,40,1204,50
3,41,1204,51
3,42,1204,52
3,43,1204,52
3,44,1204,54
3,45,1204,55
3,46,1204,56
3,47,1204,58
3,48,1204,60
3,49,1204,61
3,50,1204,64
3,51,1204,66
3,52,1204,68
3,52,1204,69
3,54,1204,70
3,55,1204,71
3,56,1204,73
3,57,1204,74
3,58,1204,75
3,59,1204,77
3,60,1204,78
3,61,1204,79
3,62,1204,80
3,63,1204,81
3,64,1204,82
3,65,1204,84
3,66,1204,86
3,67,1204,87
3,68,1204,88
3,69,1204,89
3,70,1204,90
3,71,1204,93
3,72,1204,94
3,73,1204,95
3,74,1204,96
3,75,1204,97
3,76,1204,98
3,77,1204,99
3,78,1204,100
3,79,1204,101
3,80,1204,103
3,81,1204,104
3,82,1204,105
3,82,1204,105
3,84,1204,107
3,85,1204,109
3,86,1204,110
3,87,1204,112
3,88,1204,113
3,89,1204,114
3,90,1204,115
3,91,1204,116
3,92,1204,120
3,93,1204,121
3,94,1204,122
3,95,1204,123
3,96,1204,124
3,97,1204,125
3,98,1204,126
3,99,1204,127
3,100,1204,128
4,-100,1204,139
4,-99,1204,137
4,-98,1204,135
4,-97,1204,133
4,-96,1204,132
4,-95,1204,131
4,-94,1204,130
4,-93,1204,129
4,-92,1204,128
4,-91,1204,127
4,-90,1204,126
4,-89,1204,125
4,-88,1204,123
4,-87,1204,122
4,-86,1204,120
4,-85,1204,118
4,-84,1204,114
4,-82,1204,113
4,-82,1204,112
4,-81,1204,110
4,-80,1204,108
4,-79,1204,107
4,-78,1204,105
4,-77,1204,104
4,-76,1204,103
4,-75,1204,101
4,-74,1204,99
4,-73,1204,97
4,-72,1204,96
4,-71,1204,95
4,-70,1204,93
4,-69,1204,92
4,-68,1204,91
4,-67,1204,90
4,-66,1204,89
4,-65,1204,86
4,-64,1204,85
4,-63,1204,82
4,-62,1204,82
4,-61,1204,79
4,-60,1204,78
4,-59,1204,77
4,-58,1204,75
4,-57,1204,74
4,-56,1204,73
4,-55,1204,72
4,-54,1204,70
4,-52,1204,69
4,-52,1204,66
4,-51,1204,65
4,-50,1204,64
4,-49,1204,63
4,-48,1204,61
4,-47,1204,60
4,-46,1204,59
4,-45,1204,58
4,-44,1204,57
4,-43,1204,56
4,-42,1204,55
4,-41,1204,52
4,-40,1204,52
4,-39,1204,50
4,-38,1204,48
4,-37,1204,47
4,-36,1204,46
4,-35,1204,45
4,-34,1204,44
4,-33,1204,42
4,-32,1204,41
4,-31,1204,40
4,-30,1204,39
4,-29,1204,38
4,-28,1204,37
4,-27,1204,36
4,-26,1204,35
4,-25,1204,33
4,-24,1204,32
4,-23,1204,30
4,-22,1204,29
4,-21,1204,28
4,-20,1204,27
4,-19,1204,26
4,-18,1204,25
4,-17,1204,24
4,-16,1204,22
4,-15,1204,21
4,-14,1204,20
4,-13,1204,19
4,-12,1204,18
4,-11,1204,17
4,-10,1204,14
4,-9,1204,13
4,-8,1204,11
4,-7,1204,10
4,-6,1204,8
4,-5,1204,7
4,-4,1204,6
4,-3,1204,4
4,-2,1204,3
4,-1,1204,2
4,0,1204,0
4,1,1204,1
4,2,1204,2
4,3,1204,3
4,4,1204,4
4,5,1204,5
4,6,1204,6
4,7,1204,7
4,8,1204,9
4,9,1204,10
4,10,1204,11
4,11,1204,13
4,12,1204,14
4,13,1204,15
4,14,1204,16
4,15,1204,17
4,16,1204,18
4,17,1204,19
4,18,1204,20
4,19,1204,21
4,20,1204,22
4,21,1204,23
4,22,1204,24
4,23,1204,25
4,24,1204,27
4,25,1204,29
4,26,1204,30
4,27,1204,31
4,28,1204,32
4,29,1204,33
4,30,1204,34
4,31,1204,36
4,32,1204,39
4,33,1204,41
4,34,1204,42
4,35,1204,44
4,36,1204,45
4,37,1204,46
4,38,1204,48
4,39,1204,49
4,40,1204,50
4,41,1204,51
4,42,1204,52
4,43,1204,52
4,44,1204,54
4,45,1204,55
4,46,1204,56
4,47,1204,58
4,48,1204,60
4,49,1204,61
4,50,1204,64
4,51,1204,66
4,52,1204,68
4,52,1204,69
4,54,1204,70
4,55,1204,71
4,56,1204,73
4,57,1204,74
4,58,1204,75
4,59,1204,77
4,60,1204,78
4,61,1204,79
4,62,1204,80
4,63,1204,81
4,64,1204,82
4,65,1204,84
4,66,1204,86
4,67,1204,87
4,68,1204,88
4,69,1204,89
4,70,1204,90
4,71,1204,93
4,72,1204,94
4,73,1204,95
4,74,1204,96
4,75,1204,97
4,76,1204,98
4,77,1204,99
4,78,1204,100
4,79,1204,101
4,80,1204,103
4,81,1204,104
4,82,1204,105
4,82,1204,105
4,84,1204,107
4,85,1204,109
4,86,1204,110
4,87,1204,112
4,88,1204,113
4,89,1204,114
4,90,1204,115
4,91,1204,116
4,92,1204,120
4,93,1204,121
4,94,1204,122
4,95,1204,123
4,96,1204,124
4,97,1204,125
4,98,1204,126
4,99,1204,127
4,100,1204,128
5,-100,1205,130
5,-99,1205,129
5,-98,1205,128
5,-97,1205,127
5,-96,1205,126
5,-95,1205,125
5,-94,1205,124
5,-93,1205,122
5,-92,1205,121
5,-91,1205,119
5,-90,1205,118
5,-89,1205,117
5,-88,1205,116
5,-86,1205,114
5,-86,1205,114
5,-85,1205,113
5,-84,1205,112
5,-83,1205,111
5,-82,1205,110
5,-81,1205,109
5,-80,1205,106
5,-79,1205,104
5,-78,1205,103
5,-77,1205,102
5,-76,1205,99
5,-75,1205,98
5,-74,1205,95
5,-73,1205,94
5,-72,1205,93
5,-71,1205,92
5,-70,1205,90
5,-69,1205,89
5,-68,1205,88
5,-67,1205,86
5,-66,1205,86
5,-65,1205,85
5,-64,1205,84
5,-63,1205,83
5,-62,1205,82
5,-61,1205,81
5,-59,1205,80
5,-59,1205,79
5,-58,1205,78
5,-57,1205,77
5,-56,1205,76
5,-55,1205,75
5,-54,1205,74
5,-53,1205,73
5,-52,1205,72
5,-51,1205,71
5,-50,1205,69
5,-49,1205,68
5,-48,1205,67
5,-47,1205,63
5,-46,1205,62
5,-45,1205,59
5,-44,1205,59
5,-43,1205,58
5,-42,1205,57
5,-41,1205,56
5,-40,1205,55
5,-39,1205,53
5,-38,1205,51
5,-37,1205,50
5,-36,1205,49
5,-35,1205,48
5,-34,1205,46
5,-33,1205,44
5,-32,1205,43
5,-31,1205,41
5,-29,1205,40
5,-29,1205,39
5,-28,1205,38
5,-27,1205,37
5,-26,1205,35
5,-25,1205,34
5,-24,1205,33
5,-23,1205,32
5,-22,1205,31
5,-21,1205,29
5,-20,1205,28
5,-19,1205,27
5,-18,1205,26
5,-17,1205,25
5,-16,1205,24
5,-14,1205,23
5,-14,1205,22
5,-13,1205,20
5,-12,1205,19
5,-11,1205,17
5,-10,1205,14
5,-9,1205,14
5,-8,1205,12
5,-7,1205,11
5,-6,1205,10
5,-5,1205,9
5,-4,1205,6
5,-3,1205,5
5,-2,1205,3
5,-1,1205,2
5,0,1205,0
5,1,1205,1
5,2,1205,2
5,3,1205,4
5,4,1205,6
5,5,1205,7
5,6,1205,8
5,7,1205,9
5,8,1205,10
5,9,1205,11
5,10,1205,12
5,11,1205,14
5,12,1205,16
5,13,1205,17
5,14,1205,18
5,14,1205,21
5,16,1205,22
5,17,1205,23
5,18,1205,24
5,19,1205,25
5,20,1205,26
5,21,1205,27
5,22,1205,28
5,23,1205,29
5,24,1205,29
5,25,1205,31
5,26,1205,32
5,27,1205,33
5,28,1205,34
5,29,1205,35
5,29,1205,36
5,31,1205,37
5,32,1205,38
5,33,1205,39
5,34,1205,42
5,35,1205,43
5,36,1205,45
5,37,1205,46
5,38,1205,47
5,39,1205,48
5,40,1205,49
5,41,1205,50
5,42,1205,53
5,43,1205,54
5,44,1205,57
5,45,1205,58
5,46,1205,59
5,47,1205,61
5,48,1205,62
5,49,1205,63
5,50,1205,64
5,51,1205,65
5,52,1205,67
5,53,1205,69
5,54,1205,70
5,55,1205,71
5,56,1205,72
5,57,1205,73
5,58,1205,80
5,59,1205,83
5,59,1205,84
5,61,1205,85
5,62,1205,86
5,63,1205,88
5,64,1205,89
5,65,1205,90
5,66,1205,91
5,67,1205,93
5,68,1205,94
5,69,1205,95
5,70,1205,96
5,71,1205,97
5,72,1205,98
5,73,1205,99
5,74,1205,100
5,75,1205,100
5,76,1205,102
5,77,1205,104
5,78,1205,105
5,79,1205,106
5,80,1205,107
5,81,1205,108
5,82,1205,109
5,83,1205,110
5,84,1205,112
5,85,1205,113
5,86,1205,114
5,86,1205,114
5,88,1205,117
5,89,1205,118
5,90,1205,119
5,91,1205,119
5,92,1205,121
5,93,1205,122
5,94,1205,123
5,95,1205,124
5,96,1205,125
5,97,1205,126
5,98,1205,127
5,99,1205,128
5,100,1205,129
6,-100,1205,130
6,-99,1205,129
6,-98,1205,128
6,-97,1205,127
6,-96,1205,126
6,-95,1205,125
6,-94,1205,124
6,-93,1205,122
6,-92,1205,121
6,-91,1205,119
6,-90,1205,118
6,-89,1205,117
6,-88,1205,116
6,-86,1205,114
6,-86,1205,114
6,-85,1205,113
6,-84,1205,112
6,-83,1205,111
6,-82,1205,110
6,-81,1205,109
6,-80,1205,106
6,-79,1205,104
6,-78,1205,103
6,-77,1205,102
6,-76,1205,99
6,-75,1205,98
6,-74,1205,95
6,-73,1205,94
6,-72,1205,93
6,-71,1205,92
6,-70,1205,90
6,-69,1205,89
6,-68,1205,88
6,-67,1205,86
6,-66,1205,86
6,-65,1205,85
6,-64,1205,84
6,-63,1205,83
6,-62,1205,82
6,-61,1205,81
6,-59,1205,80
6,-59,1205,79
6,-58,1205,78
6,-57,1205,77
6,-56,1205,76
6,-55,1205,75
6,-54,1205,74
6,-53,1205,73
6,-52,1205,72
6,-51,1205,71
6,-50,1205,69
6,-49,1205,68
6,-48,1205,67
6,-47,1205,63
6,-46,1205,62
6,-45,1205,59
6,-44,1205,59
6,-43,1205,58
6,-42,1205,57
6,-41,1205,56
6,-40,1205,55
6,-39,1205,53
6,-38,1205,51
6,-37,1205,50
6,-36,1205,49
6,-35,1205,48
6,-34,1205,46
6,-33,1205,44
6,-32,1205,43
6,-31,1205,41
6,-29,1205,40
6,-29,1205,39
6,-28,1205,38
6,-27,1205,37
6,-26,1205,35
6,-25,1205,34
6,-24,1205,33
6,-23,1205,32
6,-22,1205,31
6,-21,1205,29
6,-20,1205,28
6,-19,1205,27
6,-18,1205,26
6,-17,1205,25
6,-16,1205,24
6,-14,1205,23
6,-14,1205,22
6,-13,1205,20
6,-12,1205,19
6,-11,1205,17
6,-10,1205,14
6,-9,1205,14
6,-8,1205,12
6,-7,1205,11
6,-6,1205,10
6,-5,1205,9
6,-4,1205,6
6,-3,1205,5
6,-2,1205,3
6,-1,1205,2
6,0,1205,0
6,1,1205,1
6,2,1205,2
6,3,1205,4
6,4,1205,6
6,5,1205,7
6,6,1205,8
6,7,1205,9
6,8,1205,10
6,9,1205,11
6,10,1205,12
6,11,1205,14
6,12,1205,16
6,13,1205,17
6,14,1205,18
6,14,1205,21
6,16,1205,22
6,17,1205,23
6,18,1205,24
6,19,1205,25
6,20,1205,26
6,21,1205,27
6,22,1205,28
6,23,1205,29
6,24,1205,29
6,25,1205,31
6,26,1205,32
6,27,1205,33
6,28,1205,34
6,29,1205,35
6,29,1205,36
6,31,1205,37
6,32,1205,38
6,33,1205,39
6,34,1205,42
6,35,1205,43
6,36,1205,45
6,37,1205,46
6,38,1205,47
6,39,1205,48
6,40,1205,49
6,41,1205,50
6,42,1205,53
6,43,1205,54
6,44,1205,57
6,45,1205,58
6,46,1205,59
6,47,1205,61
6,48,1205,62
6,49,1205,63
6,50,1205,64
6,51,1205,65
6,52,1205,67
6,53,1205,69
6,54,1205,70
6,55,1205,71
6,56,1205,72
6,57,1205,73
6,58,1205,80
6,59,1205,83
6,59,1205,84
6,61,1205,85
6,62,1205,86
6,63,1205,88
6,64,1205,89
6,65,1205,90
6,66,1205,91
6,67,1205,93
6,68,1205,94
6,69,1205,95
6,70,1205,96
6,71,1205,97
6,72,1205,98
6,73,1205,99
6,74,1205,100
6,75,1205,100
6,76,1205,102
6,77,1205,104
6,78,1205,105
6,79,1205,106
6,80,1205,107
6,81,1205,108
6,82,1205,109
6,83,1205,110
6,84,1205,112
6,85,1205,113
6,86,1205,114
6,86,1205,114
6,88,1205,117
6,89,1205,118
6,90,1205,119
6,91,1205,119
6,92,1205,121
6,93,1205,122
6,94,1205,123
6,95,1205,124
6,96,1205,125
6,97,1205,126
6,98,1205,127
6,99,1205,128
6,100,1205,129
7,-100,1204,139
7,-99,1204,137
7,-98,1204,135
7,-97,1204,133
7,-96,1204,132
7,-95,1204,131
7,-94,1204,130
7,-93,1204,129
7,-92,1204,127
7,-91,1204,126
7,-90,1204,125
7,-89,1204,124
7,-88,1204,123
7,-87,1204,122
7,-86,1204,121
7,-85,1204,120
7,-84,1204,117
7,-82,1204,116
7,-82,1204,114
7,-81,1204,112
7,-80,1204,110
7,-79,1204,109
7,-78,1204,107
7,-77,1204,105
7,-76,1204,105
7,-75,1204,102
7,-74,1204,101
7,-73,1204,100
7,-72,1204,99
7,-71,1204,98
7,-70,1204,97
7,-69,1204,95
7,-68,1204,94
7,-67,1204,93
7,-66,1204,92
7,-65,1204,91
7,-64,1204,89
7,-63,1204,88
7,-62,1204,86
7,-61,1204,85
7,-60,1204,84
7,-59,1204,82
7,-58,1204,82
7,-57,1204,80
7,-56,1204,79
7,-55,1204,77
7,-54,1204,76
7,-52,1204,75
